source_fold,cell,group,n,pred_range_pp,pred_sd_pp,y_range_pp,y_sd_pp,constant_within_1e_8_pp,mae,rmse,p95_ae
XJTU__Sim_satellite,CS2_5,B123,59,1.4980347704819597,0.4577263424451518,5.423128604888916,1.5143474477755627,False,3.1597059532409837,3.4139707033447566,4.950582975827477
XJTU__Sim_satellite,CS2_5,B1234,59,1.4673614638737509,0.4397479420736252,5.423128604888916,1.5143474477755627,False,3.191972088162082,3.4472446819603757,5.0009880650044805
XJTU__Sim_satellite,CS2_6,B,55,0.0,0.0,35.4189932346344,11.647907691817144,True,15.689921812577682,19.540916050223792,34.69836354255676
XJTU__Sim_satellite,CS2_6,B1,55,0.0,0.0,35.4189932346344,11.647907691817144,True,14.717671708627181,18.769219859120888,33.72611343860626
XJTU__Sim_satellite,CS2_6,B12,55,0.7138257573119033,0.2140986728979864,35.4189932346344,11.647907691817144,False,13.728040655071569,17.91327682350297,32.56259705289267
XJTU__Sim_satellite,CS2_6,B123,55,0.756442924624412,0.22962047178824108,35.4189932346344,11.647907691817144,False,13.715271681813007,17.88854906557472,32.50995074485226
XJTU__Sim_satellite,CS2_6,B1234,55,0.7167521007103494,0.21556217337857347,35.4189932346344,11.647907691817144,False,13.758772933213857,17.92867543615457,32.56738091804729
XJTU__Sim_satellite,CX2_3,B,1750,0.0,0.0,60.35713851451874,13.632691845866793,True,24.826589817660196,28.32330928649955,50.29207035899162
XJTU__Sim_satellite,CX2_3,B1,1750,0.0,0.0,60.35713851451874,13.632691845866793,True,24.269018168108804,27.83586768556637,49.73449870944023
XJTU__Sim_satellite,CX2_3,B12,1750,0.875672065882438,0.09253717259468047,60.35713851451874,13.632691845866793,False,24.02964348357763,27.606811461882053,49.466406774784744
XJTU__Sim_satellite,CX2_3,B123,1750,0.9485941043731239,0.11562844176835484,60.35713851451874,13.632691845866793,False,23.876991730705953,27.466164657469218,49.30183193874351
XJTU__Sim_satellite,CX2_3,B1234,1750,0.9136660191080059,0.10952913556032953,60.35713851451874,13.632691845866793,False,23.899365945061124,27.48704384017636,49.326246993858256
XJTU__Sim_satellite,PL11,B,870,0.0,0.0,21.94696068763733,6.184452035592647,True,9.48627502068706,11.324171525928831,20.083347260951992
XJTU__Sim_satellite,PL11,B1,870,0.0,2.220446049250313e-14,21.94696068763733,6.184452035592647,True,9.253109994976002,11.129577330683803,19.850182235240936
XJTU__Sim_satellite,PL11,B12,870,0.7733629103009787,0.09277075184108265,21.94696068763733,6.184452035592647,False,8.424374048795103,10.425388534965046,18.942236289721514
XJTU__Sim_satellite,PL11,B123,870,0.850315834632398,0.0885754314206939,21.94696068763733,6.184452035592647,False,8.337210863944128,10.353775001916338,18.860151279249227
XJTU__Sim_satellite,PL11,B1234,870,0.7986224507370299,0.08381683897068581,21.94696068763733,6.184452035592647,False,8.382411306871962,10.392268259090255,18.911077498695914
XJTU__Sim_satellite,PL12,B,972,0.0,0.0,70.89278101921082,12.610177236830344,True,15.522111749943392,19.68524371957213,39.0783393383026
XJTU__Sim_satellite,PL12,B1,972,0.0,1.1102230246251565e-14,70.89278101921082,12.610177236830344,True,18.273684509987692,22.092401443872188,42.10232496261595
XJTU__Sim_satellite,PL12,B12,972,0.886904910198949,0.051904360588793795,70.89278101921082,12.610177236830344,False,19.963273319805005,23.55145215495215,43.85692663312552
XJTU__Sim_satellite,PL12,B123,972,1.001857268428974,0.062475436523917814,70.89278101921082,12.610177236830344,False,19.91796055822857,23.518112213017563,43.82081406200534
XJTU__Sim_satellite,PL12,B1234,972,0.9568035794254581,0.05856363137201068,70.89278101921082,12.610177236830344,False,19.8275102112209,23.439287194053673,43.72698603195069
XJTU__Sim_satellite,PL13,B,871,0.0,0.0,20.845073461532593,5.7177318887529545,True,8.471728575626553,10.220696796733083,18.502992391586304
XJTU__Sim_satellite,PL13,B1,871,0.0,2.220446049250313e-14,20.845073461532593,5.7177318887529545,True,8.428262484470544,10.184697661629235,18.459526300430294
XJTU__Sim_satellite,PL13,B12,871,0.9279274242208091,0.20583193243712714,20.845073461532593,5.7177318887529545,False,7.704650949302793,9.527747317442683,17.56959597017681
XJTU__Sim_satellite,PL13,B123,871,0.9944413108523453,0.19740519636074721,20.845073461532593,5.7177318887529545,False,7.608359361489831,9.452451541163667,17.482012251898627
XJTU__Sim_satellite,PL13,B1234,871,0.9452384019011051,0.18666330593146896,20.845073461532593,5.7177318887529545,False,7.64383689624849,9.484501712336225,17.525668984984605
XJTU__Sim_satellite,PL14,B,986,0.0,0.0,56.190282106399536,9.764944938004797,True,8.242678878031686,10.224035459182126,20.913198590278625
XJTU__Sim_satellite,PL14,B1,986,0.0,1.1102230246251565e-14,56.190282106399536,9.764944938004797,True,8.300482355073306,10.35665461703109,21.334411501884464
XJTU__Sim_satellite,PL14,B12,986,2.132969076041824,0.4438503030911878,56.190282106399536,9.764944938004797,False,8.32706250713408,10.496159640809044,21.84111724495649
XJTU__Sim_satellite,PL14,B123,986,2.0299935106500855,0.41770469619521267,56.190282106399536,9.764944938004797,False,8.316630366349782,10.495243594501211,21.896096792375427
XJTU__Sim_satellite,PL14,B1234,986,1.9427302760673837,0.3990103345215624,56.190282106399536,9.764944938004797,False,8.314983298116296,10.487439935750137,21.88036858612
